isClosed,status,founded_at,funding_total_usd,milestones,ca_non_ca,closed_at_year,duration_days,log_funding_total_usd
0,4,2008,585745.0,2.0,0,0,0,13.280639820268735
1,3,2005,3600000.0,3.0,1,2012,2786,15.096444403426338
0,4,2010,213900.0,1.0,0,0,0,12.273263895070498
0,4,2007,5300000.0,3.0,0,0,0,15.483217378522353
0,4,2006,4000000.0,1.0,0,0,0,15.201804919084164
1,3,2009,550000.0,1.0,0,2011,989,13.217673557208654
1,2,2002,24500000.0,1.0,0,0,0,17.014183675514957
0,4,2008,1200000.0,2.0,1,0,0,13.997832114758229
0,4,2010,2000000.0,2.0,1,0,0,14.50865773852422
0,4,2007,10445659.0,3.0,0,0,0,16.161697043371266
0,4,2011,1200000.0,2.0,0,0,0,13.997832114758229
1,2,2003,2500000.0,2.0,0,0,0,14.73180128983843
1,2,2001,23980000.0,1.0,0,0,0,16.99273070756364
0,4,2003,12875000.0,3.0,1,0,0,16.370798004514075
0,4,2003,2000000.0,1.0,0,0,0,14.50865773852422
1,2,2005,940261.0,2.0,0,0,0,13.75391277528037
0,1,1985,3200000.0,1.0,0,0,0,14.978661367769956
0,4,2007,900000.0,3.0,1,0,0,13.710150042306449
0,4,2007,1955250.0,1.0,0,0,0,14.486028620463856
0,4,2006,1000000.0,3.0,1,0,0,13.815510557964274
1,3,2002,7000000.0,1.0,0,2008,2493,15.761420707019589
1,2,2004,7900000.0,2.0,1,0,0,15.88237331743725
0,4,2009,1300000.0,3.0,0,0,0,14.077874822431763
1,2,2007,1300000.0,4.0,1,0,0,14.077874822431763
1,3,2006,1700000.0,2.0,0,2013,2617,14.346138809026444
1,3,2010,1000000.0,2.0,0,2012,927,13.815510557964274
0,4,2007,1100000.0,1.0,0,0,0,13.9108207377686
0,4,2011,4725000.0,2.0,0,0,0,15.36837811890998
0,4,2006,20000000.0,1.0,0,0,0,16.811242831518264
0,4,2006,10278515.0,2.0,0,0,0,16.14556635230371
0,4,2004,22600000.0,3.0,1,0,0,16.933460464242515
0,4,2010,7550000.0,3.0,0,0,0,15.837058121225208
0,4,2008,750000.0,2.0,1,0,0,13.527828485512494
1,2,2008,5000000.0,3.0,1,0,0,15.424948470398377
1,3,2008,50000.0,1.0,0,2010,687,10.819778284410283
0,4,2009,2150000.0,1.0,0,0,0,14.580978400103843
1,3,2008,290000.0,1.0,0,2012,1551,12.577636201962656
0,4,2007,843242.0,1.0,0,0,0,13.645009265775425
0,4,2010,350000.0,1.0,1,0,0,12.765688433465597
1,3,2007,300000.0,1.0,0,2010,1247,12.611537753638338
1,2,2002,18250000.0,1.0,1,0,0,16.719675637992776
1,2,2004,350000.0,1.0,0,0,0,12.765688433465597
0,4,2007,5000000.0,2.0,0,0,0,15.424948470398377
1,2,2006,1534376.0,1.0,0,0,0,14.243634341695971
1,2,2002,5000000.0,5.0,0,0,0,15.424948470398377
0,4,2011,1858876.0,1.0,0,0,0,14.435482561950629
0,4,2006,1000000.0,3.0,1,0,0,13.815510557964274
0,4,2007,16480250.0,1.0,0,0,0,16.617673252233452
0,4,2001,22500000.0,2.0,0,0,0,16.929025867174648
0,4,2010,2618600.0,2.0,0,0,0,14.77815038177579
0,4,2010,1250000.0,2.0,0,0,0,14.038654109278484
0,4,2011,4570000.0,1.0,0,0,0,15.335023762870389
0,4,2007,18500000.0,3.0,0,0,0,16.733281290048552
0,4,2001,21836378.0,2.0,0,0,0,16.89908785259675
0,4,2004,2000000.0,2.0,0,0,0,14.50865773852422
1,3,2005,3000000.0,1.0,1,2012,2330,14.914122846632385
0,4,2003,20000000.0,1.0,1,0,0,16.811242831518264
1,3,2007,1700000.0,1.0,1,2010,1178,14.346138809026444
0,4,2007,50000.0,1.0,0,0,0,10.819778284410283
0,4,2010,33102.0,1.0,0,0,0,10.407348982500483
0,4,2010,10000.0,1.0,0,0,0,9.210340371976184
0,4,2003,17000000.0,1.0,1,0,0,16.64872390202049
0,1,1996,3100000.0,1.0,0,0,0,14.946912669455374
0,4,2001,1000000.0,2.0,1,0,0,13.815510557964274
1,3,2007,650000.0,1.0,1,2011,1762,13.38472764187182
1,2,1996,25000000.0,3.0,0,0,0,17.034386382832476
0,4,2011,25500000.0,3.0,1,0,0,17.054189010128656
1,2,2006,2100000.0,3.0,0,0,0,14.557447902693651
0,4,2011,670086.0,1.0,0,0,0,13.415161341338894
1,3,2006,1000000.0,1.0,0,2012,2227,13.815510557964274
0,4,2011,2000000.0,2.0,1,0,0,14.50865773852422
0,4,2009,4136360.0,3.0,0,0,0,15.235326732001544
0,4,2006,2750000.0,1.0,1,0,0,14.827111469642754
0,4,2011,1400000.0,2.0,1,0,0,14.151982794585487
0,4,2005,10000000.0,1.0,1,0,0,16.11809565095832
0,4,2005,14000000.0,1.0,1,0,0,16.454567887579532
0,4,2000,6500000.0,2.0,0,0,0,15.687312734865866
0,4,2000,28000000.0,2.0,0,0,0,17.14771506813948
1,2,2003,15000000.0,1.0,1,0,0,16.523560759066484
0,4,2009,2475000.0,1.0,1,0,0,14.721750953984929
0,4,2005,5375000.0,1.0,1,0,0,15.497269131978
1,2,2006,4100000.0,5.0,1,0,0,15.226497531674536
1,2,2006,28000000.0,2.0,0,0,0,17.14771506813948
0,4,2011,160000.0,1.0,0,0,0,11.982929094215963
1,3,2007,2300000.0,2.0,1,2011,1498,14.648419680899378
0,4,2004,18141250.0,2.0,0,0,0,16.71369890876671
1,3,2008,3000000.0,1.0,0,2012,1553,14.914122846632385
0,4,2009,49167.0,1.0,0,0,0,10.802977945731936
0,4,2008,1000000.0,1.0,0,0,0,13.815510557964274
0,4,2010,20118.0,1.0,0,0,0,9.909370215694285
0,4,1995,3900000.0,1.0,0,0,0,15.176487111099874
0,4,2006,15260000.0,3.0,1,0,0,16.540745583820584
0,4,2009,931420.0,1.0,0,0,0,13.744465582351191
0,4,2001,6000000.0,2.0,0,0,0,15.60727002719233
1,2,1990,2400000.0,2.0,0,0,0,14.690979295318174
1,2,2004,130000.0,1.0,0,0,0,11.77528972943772
0,4,2012,1400000.0,2.0,0,0,0,14.151982794585487
0,4,2005,14000000.0,2.0,1,0,0,16.454567887579532
1,3,2003,100000.0,1.0,0,2012,3607,11.512925464970229
0,4,2011,6500000.0,3.0,1,0,0,15.687312734865866
0,4,2008,3100000.0,2.0,1,0,0,14.946912669455374
0,4,1999,3000000.0,1.0,0,0,0,14.914122846632385
0,4,2000,19000000.0,2.0,0,0,0,16.759949537130716
0,4,2007,18400000.0,5.0,0,0,0,16.727861222579214
1,3,2007,100000.0,1.0,1,2012,1784,11.512925464970229
0,4,2011,1500000.0,1.0,0,0,0,14.22097566607244
1,2,1997,8000000.0,2.0,0,0,0,15.89495209964411
0,4,2011,450000.0,3.0,1,0,0,13.017002861746503
0,4,2006,1950000.0,1.0,0,0,0,14.48333993053993
0,4,2007,3900000.0,1.0,1,0,0,15.176487111099874
1,3,2010,8000000.0,1.0,0,2012,851,15.89495209964411
1,2,2011,1300000.0,2.0,1,0,0,14.077874822431763
0,4,2007,5500000.0,2.0,0,0,0,15.5202586502027
0,4,1997,100000.0,1.0,0,0,0,11.512925464970229
0,4,2011,383940.0,2.0,0,0,0,12.85824156936156
0,4,2011,2000000.0,2.0,0,0,0,14.50865773852422
0,4,2003,414041.0,1.0,0,0,0,12.933720281720351
0,4,2010,831931.0,1.0,0,0,0,13.631504783671932
0,4,2005,500000.0,1.0,0,0,0,13.122363377404328
0,4,2003,2500000.0,1.0,0,0,0,14.73180128983843
0,4,2007,350000.0,1.0,0,0,0,12.765688433465597
0,1,2007,24100000.0,1.0,0,0,0,16.997722398460883
0,4,2011,100000.0,1.0,1,0,0,11.512925464970229
0,4,2010,5700000.0,2.0,0,0,0,15.555976732804778
0,4,2011,19250000.0,1.0,0,0,0,16.773021618698067
0,4,2011,10949999.0,1.0,0,0,0,16.20884992290258
0,4,2010,7122120.0,1.0,0,0,0,15.778715991877576
0,4,2009,350000.0,1.0,0,0,0,12.765688433465597
0,4,2008,4700000.0,2.0,0,0,0,15.363073066680286
0,4,2007,19000000.0,2.0,1,0,0,16.759949537130716
0,4,2011,30000.0,1.0,0,0,0,10.308952660644293
0,4,2008,50000.0,1.0,0,0,0,10.819778284410283
0,4,2011,1550000.0,2.0,0,0,0,14.253765488895429
0,4,2011,13000000.0,1.0,0,0,0,16.38045991542581
0,4,2006,4475889.0,1.0,0,0,0,15.31421554917884
0,4,2006,8000000.0,1.0,0,0,0,15.89495209964411
0,4,2010,150000.0,1.0,0,0,0,11.918390573078392
1,2,2000,477000.0,1.0,0,0,0,13.075271769870476
0,4,2007,2000000.0,2.0,0,0,0,14.50865773852422
0,4,2010,70000.0,1.0,1,0,0,11.156250521031495
0,4,2012,1500000.0,1.0,1,0,0,14.22097566607244
0,4,2011,212000.0,2.0,0,0,0,12.26434155365415
1,3,2000,6922000.0,1.0,0,2013,4869,15.750215303177429
0,4,2007,920000.0,3.0,0,0,0,13.732128949025222
1,2,2005,7500000.0,3.0,0,0,0,15.83041357850654
0,4,2007,600000.0,1.0,0,0,0,13.304684934198283
1,3,2008,4000000.0,2.0,1,2011,1141,15.201804919084164
0,4,2010,807069.0,2.0,0,0,0,13.601164445455746
0,4,2011,250000.0,2.0,1,0,0,12.429216196844385
1,2,2007,65850.0,1.0,0,0,0,11.095134707171429
0,4,2010,300000.0,1.0,0,0,0,12.611537753638338
0,4,2011,650000.0,1.0,1,0,0,13.38472764187182
0,4,2007,2000000.0,3.0,0,0,0,14.50865773852422
0,4,2009,25000000.0,1.0,1,0,0,17.034386382832476
0,4,2012,695000.0,2.0,1,0,0,13.45166712454693
0,4,2007,1700000.0,1.0,0,0,0,14.346138809026444
1,3,2010,650000.0,1.0,0,2013,1133,13.38472764187182
0,4,2011,150000.0,1.0,0,0,0,11.918390573078392
0,4,1995,2500000.0,1.0,1,0,0,14.73180128983843
0,4,2008,15000.0,1.0,0,0,0,9.615805480084347
0,4,2010,706014.0,3.0,0,0,0,13.467390346307097
0,4,2011,1925000.0,1.0,1,0,0,14.470436525704022
0,4,2011,24000000.0,1.0,1,0,0,16.99356438831222
0,4,2011,16000000.0,1.0,0,0,0,16.588099280204055
0,4,2004,539000.0,1.0,0,0,0,13.197470849891134
0,4,2011,1000000.0,1.0,0,0,0,13.815510557964274
0,4,2007,1000000.0,1.0,0,0,0,13.815510557964274
1,2,2005,16000000.0,2.0,0,0,0,16.588099280204055
1,3,2004,98064.0,1.0,0,2010,2100,11.493375605725513
0,4,2011,250000.0,1.0,0,0,0,12.429216196844385
1,2,2011,250000.0,2.0,0,0,0,12.429216196844385
0,4,2009,1700000.0,1.0,1,0,0,14.346138809026444
0,4,2008,896566.0,2.0,0,0,0,13.706327188949434
1,3,2008,500000.0,1.0,0,2012,1738,13.122363377404328
0,4,2011,7143.0,2.0,0,0,0,8.873888135154973
1,2,2008,1830000.0,1.0,1,0,0,14.419826524817603
0,4,2009,3600.0,2.0,0,0,0,8.1886891244442
0,4,2011,1500000.0,2.0,0,0,0,14.22097566607244
0,4,2006,50000.0,1.0,0,0,0,10.819778284410283
1,3,2008,58511.0,1.0,0,2011,1131,10.97697004973177
1,2,1996,25000000.0,3.0,1,0,0,17.034386382832476
1,3,2009,860760.0,1.0,0,2013,1461,13.66557099890848
0,4,2011,2000000.0,2.0,0,0,0,14.50865773852422
0,4,2006,10000.0,1.0,0,0,0,9.210340371976184
0,4,2005,2612193.0,1.0,0,0,0,14.775700656388407
0,4,2009,834287.0,2.0,0,0,0,13.6343327468438
0,4,2005,3000000.0,2.0,1,0,0,14.914122846632385
0,4,2006,3000000.0,3.0,1,0,0,14.914122846632385
1,2,2000,5000000.0,1.0,0,0,0,15.424948470398377
0,4,2010,12650000.0,3.0,0,0,0,16.353167773137802
1,2,2011,5163408.0,2.0,1,0,0,15.457107384562926
0,4,1999,350000.0,1.0,0,0,0,12.765688433465597
0,4,2007,25000000.0,2.0,0,0,0,17.034386382832476
1,3,2010,125000.0,1.0,1,2013,943,11.736069016284436
0,4,2011,1700000.0,1.0,0,0,0,14.346138809026444
0,4,2010,10400000.0,1.0,0,0,0,16.1573163641116
0,4,2001,7087770.0,1.0,0,0,0,15.773881321530634
0,4,2010,140000.0,1.0,0,0,0,11.84939770159144
0,4,2011,250000.0,2.0,0,0,0,12.429216196844385
1,3,2005,2000000.0,4.0,1,2010,1673,14.50865773852422
0,4,2007,3461000.0,1.0,0,0,0,15.057068122617482
0,4,2011,15000.0,1.0,0,0,0,9.615805480084347
0,4,2009,8300000.0,1.0,0,0,0,15.931766072766829
0,4,2011,1500000.0,1.0,0,0,0,14.22097566607244
0,4,2001,6949073.0,1.0,0,0,0,15.754118827349934
0,4,2005,50000.0,1.0,0,0,0,10.819778284410283
0,4,2008,25000.0,3.0,0,0,0,10.126631103850338
1,3,2005,12800000.0,1.0,0,2013,2969,16.364955728889846
1,3,2008,65000.0,1.0,0,2009,425,11.082142548877776
0,4,2011,534480.0,1.0,0,0,0,13.18904959059936
1,2,2011,1500000.0,1.0,1,0,0,14.22097566607244
0,4,2009,3000000.0,1.0,0,0,0,14.914122846632385
0,4,2008,5500000.0,1.0,0,0,0,15.5202586502027
0,4,2011,1650000.0,1.0,0,0,0,14.316285845876765
0,4,1998,24906813.0,3.0,0,0,0,17.03065193846716
0,4,2011,1048500.0,2.0,0,0,0,13.862871129324112
0,4,2004,6500000.0,1.0,0,0,0,15.687312734865866
0,4,2011,1600000.0,2.0,0,0,0,14.28551418721001
0,4,2011,20000.0,1.0,0,0,0,9.903487552536127
0,4,2011,640000.0,1.0,0,0,0,13.369223455335854
0,4,2010,1313100.0,2.0,0,0,0,14.087901311847096
1,3,2011,101463.0,1.0,0,2013,882,11.527449478986329
0,4,2012,9700000.0,2.0,0,0,0,16.08763644347361
0,4,2010,2620000.0,1.0,0,0,0,14.77868487573728
1,3,2011,60000.0,1.0,0,2013,683,11.002099841204238
0,4,2009,15500000.0,1.0,1,0,0,16.556350581889475
0,4,2011,1570000.0,1.0,0,0,0,14.266586177324491
0,4,2011,3000000.0,3.0,0,0,0,14.914122846632385
0,4,2011,100000.0,1.0,0,0,0,11.512925464970229
0,4,2008,3200000.0,1.0,0,0,0,14.978661367769956
0,4,2010,1910000.0,3.0,0,0,0,14.462613800022812
0,4,2011,120000.0,1.0,0,0,0,11.695247021764184
0,4,2011,200000.0,1.0,0,0,0,12.206072645530174
0,4,2011,5000.0,1.0,0,0,0,8.517193191416238
0,4,2011,833000.0,2.0,0,0,0,13.63278892114898
0,4,2011,20304200.0,3.0,1,0,0,16.8263383191636
0,4,2012,1655000.0,2.0,0,0,0,14.3193115667933
0,4,2011,2800000.0,1.0,0,0,0,14.845129975145433
0,4,2011,25000.0,2.0,0,0,0,10.126631103850338
0,4,2011,406940.0,1.0,0,0,0,12.916421033409891
0,4,2010,500000.0,1.0,0,0,0,13.122363377404328
0,4,2010,2501250.0,3.0,0,0,0,14.73230116488008
1,3,2010,1175000.0,1.0,0,2013,1277,13.976778705560395
0,4,2007,6000000.0,2.0,0,0,0,15.60727002719233
0,4,2011,40000.0,1.0,0,0,0,10.596634733096073
0,4,2005,2000000.0,1.0,0,0,0,14.50865773852422
0,4,2010,750000.0,4.0,0,0,0,13.527828485512494
0,4,2010,40000.0,1.0,0,0,0,10.596634733096073
0,4,2011,400000.0,1.0,0,0,0,12.89921982609012
1,2,2000,18000000.0,2.0,0,0,0,16.70588231586044
0,4,2007,2000000.0,3.0,1,0,0,14.50865773852422
0,4,2011,3500000.0,3.0,1,0,0,15.068273526459642
0,4,2005,10900000.0,2.0,0,0,0,16.204273347199372
0,4,2010,514665.0,1.0,0,0,0,13.151271482551536
0,4,2011,15000.0,3.0,0,0,0,9.615805480084347
0,4,2007,12000000.0,2.0,1,0,0,16.300417207752275
0,4,2011,1000000.0,1.0,0,0,0,13.815510557964274
0,4,2011,250000.0,3.0,1,0,0,12.429216196844385
0,4,2009,6525000.0,3.0,1,0,0,15.69115151117303
1,2,2003,18100000.0,4.0,1,0,0,16.711422496236054
0,4,2011,250000.0,1.0,0,0,0,12.429216196844385
0,4,2008,1025000.0,1.0,0,0,0,13.840203170554645
0,4,2011,1200000.0,1.0,0,0,0,13.997832114758229
0,4,2011,500000.0,1.0,0,0,0,13.122363377404328
0,4,2008,139411.0,1.0,0,0,0,11.845181683807986
0,4,2011,14050000.0,1.0,0,0,0,16.45813295374403
0,4,2009,120000.0,1.0,0,0,0,11.695247021764184
0,4,2009,1810380.0,1.0,0,0,0,14.409047325958074
0,4,2000,8500000.0,1.0,0,0,0,15.955576721460544
0,4,2009,850000.0,1.0,0,0,0,13.652991628466498
0,4,2008,5250000.0,1.0,0,0,0,15.473738634567807
0,4,2011,2000000.0,2.0,1,0,0,14.50865773852422
1,3,2004,1500000.0,1.0,0,2006,457,14.22097566607244
0,4,2011,2000000.0,2.0,0,0,0,14.50865773852422
0,4,1998,2100000.0,1.0,0,0,0,14.557447902693651
0,4,2004,10400000.0,2.0,0,0,0,16.1573163641116
0,4,2008,15000.0,1.0,0,0,0,9.615805480084347
0,4,2010,6000000.0,2.0,0,0,0,15.60727002719233
0,4,2011,750000.0,1.0,0,0,0,13.527828485512494
0,4,1996,250000.0,1.0,0,0,0,12.429216196844385
0,4,2011,740000.0,2.0,0,0,0,13.514405465180351
0,4,2011,250000.0,1.0,1,0,0,12.429216196844385
0,4,2011,20000.0,2.0,0,0,0,9.903487552536127
0,4,2006,10333224.0,1.0,0,0,0,16.150874893080175
0,4,2011,1000000.0,2.0,0,0,0,13.815510557964274
0,4,2006,10338000.0,3.0,1,0,0,16.151336984738123
0,4,2007,1391800.0,1.0,0,0,0,14.146108431392888
0,4,2011,583340.0,1.0,0,0,0,13.27652548573771
0,4,2011,1400100.0,2.0,1,0,0,14.152054220606017
0,4,2011,1000000.0,2.0,0,0,0,13.815510557964274
0,4,2008,2420000.0,1.0,0,0,0,14.699278098132869
0,4,2011,535457.0,1.0,0,0,0,13.190875866859638
0,4,2007,110000.0,1.0,0,0,0,11.608235644774552
0,4,2010,1503669.0,1.0,0,0,0,14.223418679483578
0,4,2011,325000.0,2.0,0,0,0,12.691580461311874
0,4,2011,1380700.0,1.0,0,0,0,14.138101174904245
0,4,2005,4000000.0,1.0,0,0,0,15.201804919084164
1,2,2011,1250000.0,2.0,1,0,0,14.038654109278484
0,4,2011,41475.0,1.0,0,0,0,10.632846115058646
0,4,2000,291375.0,1.0,0,0,0,12.582366376338058
1,2,2007,70000.0,3.0,0,0,0,11.156250521031495
0,4,2011,3500000.0,1.0,1,0,0,15.068273526459642
0,4,2011,100000.0,1.0,0,0,0,11.512925464970229
0,1,2003,20000000.0,3.0,0,0,0,16.811242831518264
0,4,2011,680000.0,1.0,1,0,0,13.42984807715229
0,4,2006,250000.0,1.0,1,0,0,12.429216196844385
1,3,2006,2500000.0,1.0,0,2009,915,14.73180128983843
0,4,2008,135000.0,1.0,0,0,0,11.813030057420567
0,4,2011,850000.0,3.0,0,0,0,13.652991628466498
0,4,1999,20783892.0,1.0,1,0,0,16.849688821574166
0,4,2012,1200000.0,1.0,0,0,0,13.997832114758229
0,4,2011,500000.0,1.0,0,0,0,13.122363377404328
0,4,2012,781458.0,1.0,0,0,0,13.56891668459717
0,4,2000,1000000.0,1.0,0,0,0,13.815510557964274
0,4,2011,25000.0,1.0,0,0,0,10.126631103850338
0,4,2010,7250000.0,1.0,0,0,0,15.796512026830856
0,4,2011,148600.0,1.0,0,0,0,11.909013411265796
0,4,2011,25000.0,1.0,0,0,0,10.126631103850338
0,4,2010,15604.0,1.0,0,0,0,9.655282570626548
0,4,2011,563806.0,1.0,0,0,0,13.24246549967718
0,4,2012,400000.0,1.0,0,0,0,12.89921982609012
0,4,2007,5000000.0,3.0,0,0,0,15.424948470398377
1,3,2011,20660.0,1.0,0,2012,173,9.93595474267363
0,4,2009,18087960.0,1.0,0,0,0,16.710757081526616
0,4,2011,3216500.0,1.0,0,0,0,14.983804369833193
0,4,2009,1700000.0,1.0,0,0,0,14.346138809026444
0,4,2008,200000.0,1.0,0,0,0,12.206072645530174
0,4,2007,150000.0,1.0,0,0,0,11.918390573078392
0,4,2011,20000.0,1.0,0,0,0,9.903487552536127
0,4,2011,5520000.0,2.0,1,0,0,15.52388841825328
0,4,2010,11250000.0,3.0,0,0,0,16.235878686614704
0,4,2010,1000000.0,2.0,0,0,0,13.815510557964274
0,4,2009,24300000.0,1.0,0,0,0,17.005986908310778
0,4,2002,16787500.0,1.0,0,0,0,16.63614511981363
0,4,2011,20000.0,2.0,0,0,0,9.903487552536127
0,4,2011,25000.0,1.0,0,0,0,10.126631103850338
0,4,2011,150000.0,2.0,0,0,0,11.918390573078392
0,4,2006,1300000.0,1.0,1,0,0,14.077874822431763
0,4,2010,2000000.0,2.0,1,0,0,14.50865773852422
0,4,2012,1934400.0,2.0,0,0,0,14.475307758842666
0,4,2011,593505.0,1.0,0,0,0,13.293800917596204
0,4,2011,600000.0,1.0,0,0,0,13.304684934198283
0,4,2011,1597440.0,2.0,0,0,0,14.283912905843035
0,4,2005,5400000.0,1.0,0,0,0,15.501909511534503
0,4,2011,6500000.0,1.0,0,0,0,15.687312734865866
0,4,2010,500000.0,1.0,0,0,0,13.122363377404328
0,4,2011,2202090.0,2.0,0,0,0,14.604917467364132
0,4,2010,4500000.0,2.0,1,0,0,15.319587954740548
1,2,2011,700000.0,1.0,0,0,0,13.458835614025542
0,4,2010,7800000.0,3.0,0,0,0,15.86963429165982
0,4,2006,2180000.0,1.0,0,0,0,14.594835434765272
0,4,2010,1700000.0,2.0,1,0,0,14.346138809026444
0,4,2007,571520.0,1.0,0,0,0,13.256054757230215
1,3,2007,800000.0,1.0,1,2013,1958,13.592367006650065
0,4,2010,1000000.0,1.0,0,0,0,13.815510557964274
0,4,2010,4300000.0,1.0,0,0,0,15.27412558066379
0,4,2009,4800000.0,2.0,1,0,0,15.38412647587812
1,3,2006,105000.0,1.0,0,2008,821,11.56171562913966
0,4,2010,950000.0,3.0,0,0,0,13.764217263576723
0,4,2011,480000.0,1.0,0,0,0,13.081541382884074
0,4,2010,100000.0,1.0,0,0,0,11.512925464970229
0,4,2009,8600000.0,2.0,0,0,0,15.967272761223736
0,4,2010,50000.0,1.0,0,0,0,10.819778284410283
0,4,2011,2000000.0,2.0,1,0,0,14.50865773852422
0,4,2002,150000.0,1.0,1,0,0,11.918390573078392
0,4,2011,600000.0,1.0,0,0,0,13.304684934198283
1,3,2011,100000.0,1.0,0,2012,550,11.512925464970229
0,4,2003,350000.0,1.0,0,0,0,12.765688433465597
1,3,2009,3100000.0,1.0,0,2012,822,14.946912669455374
0,4,2010,350000.0,1.0,1,0,0,12.765688433465597
1,3,2010,519311.0,2.0,0,2013,943,13.160258211968936
0,4,2010,1350000.0,1.0,0,0,0,14.115615150414612
0,4,2011,3000000.0,1.0,0,0,0,14.914122846632385
1,3,2009,25000.0,2.0,0,2011,756,10.126631103850338
1,2,2005,9200000.0,2.0,0,0,0,16.034714042019267
0,4,2006,5800000.0,1.0,0,0,0,15.573368475516649
0,4,2011,20000.0,1.0,0,0,0,9.903487552536127
1,3,2011,70000.0,1.0,0,2013,731,11.156250521031495
0,4,2009,6000000.0,3.0,0,0,0,15.60727002719233
0,4,2008,1000000.0,1.0,1,0,0,13.815510557964274
1,2,2005,15000000.0,3.0,1,0,0,16.523560759066484
0,4,2012,200000.0,1.0,0,0,0,12.206072645530174
0,4,2010,19100000.0,3.0,1,0,0,16.76519889301686
0,4,2006,4000000.0,2.0,0,0,0,15.201804919084164
0,4,2011,4000000.0,1.0,0,0,0,15.201804919084164
0,4,2011,4473643.0,1.0,0,0,0,15.313713623481016
0,4,2010,3500000.0,2.0,0,0,0,15.068273526459642
0,4,2011,15000000.0,1.0,0,0,0,16.523560759066484
0,4,2011,7550000.0,2.0,1,0,0,15.837058121225208
0,4,2006,344638.0,2.0,0,0,0,12.750249869776406
0,4,2011,150000.0,1.0,0,0,0,11.918390573078392
0,4,2011,500000.0,2.0,0,0,0,13.122363377404328
0,4,2011,387000.0,1.0,0,0,0,12.86617997201192
0,4,2010,1300000.0,3.0,0,0,0,14.077874822431763
0,4,2011,170000.0,1.0,0,0,0,12.0435537160324
1,2,2007,500000.0,1.0,0,0,0,13.122363377404328
0,4,2010,500000.0,1.0,1,0,0,13.122363377404328
1,3,2008,50000.0,1.0,1,2010,780,10.819778284410283
0,4,2011,1650000.0,1.0,0,0,0,14.316285845876765
0,4,2011,5500000.0,2.0,1,0,0,15.5202586502027
0,4,2010,265000.0,1.0,0,0,0,12.48748510496836
0,4,2005,8700000.0,1.0,0,0,0,15.978833583624812
0,4,2009,1000000.0,1.0,1,0,0,13.815510557964274
0,4,2010,8500000.0,1.0,1,0,0,15.955576721460544
0,4,2004,21500000.0,2.0,0,0,0,16.883563493097892
0,4,2010,155000.0,1.0,0,0,0,11.951180395901384
0,4,2010,7800000.0,2.0,1,0,0,15.86963429165982
0,4,1991,1507645.0,1.0,0,0,0,14.226059388695903
1,2,2000,1200000.0,3.0,1,0,0,13.997832114758229
0,4,2011,750000.0,1.0,0,0,0,13.527828485512494
0,4,2011,40000.0,1.0,0,0,0,10.596634733096073
0,4,2011,1200000.0,2.0,1,0,0,13.997832114758229
0,4,2008,5000000.0,1.0,0,0,0,15.424948470398377
0,4,2010,25000.0,1.0,1,0,0,10.126631103850338
0,4,2011,3218000.0,2.0,1,0,0,14.984270606534466
0,4,2011,50000.0,2.0,0,0,0,10.819778284410283
0,4,2008,2080260.0,1.0,0,0,0,14.548003443865651
0,4,2011,100000.0,1.0,0,0,0,11.512925464970229
0,4,2011,1500000.0,3.0,0,0,0,14.22097566607244
0,4,2010,500000.0,1.0,0,0,0,13.122363377404328
0,4,2011,620000.0,2.0,0,0,0,13.337474757021274
0,4,2011,10000000.0,2.0,1,0,0,16.11809565095832
0,4,2011,8100000.0,2.0,1,0,0,15.907374619642669
0,4,2008,7900000.0,2.0,0,0,0,15.88237331743725
0,4,2003,12700000.0,1.0,1,0,0,16.35711255142882
0,4,2011,985136.0,1.0,0,0,0,13.800534981689283
1,3,2009,1400000.0,1.0,0,2012,1029,14.151982794585487
0,4,2011,702800.0,1.0,0,0,0,13.46282763529508
0,4,2009,216090.0,1.0,0,0,0,12.28345026655152
0,4,2007,42245.0,1.0,0,0,0,10.651241282586945
0,4,2010,25000.0,1.0,0,0,0,10.126631103850338
0,4,2011,800000.0,1.0,0,0,0,13.592367006650065
0,4,2008,8923600.0,1.0,0,0,0,16.004210010580632
0,4,2006,652750.0,1.0,1,0,0,13.388949486561376
0,4,2011,22300000.0,1.0,0,0,0,16.920097236430347
0,4,2011,1600000.0,1.0,1,0,0,14.28551418721001
0,4,2012,150000.0,2.0,0,0,0,11.918390573078392
1,2,2005,600000.0,1.0,0,0,0,13.304684934198283
0,4,2003,2000.0,1.0,0,0,0,7.600902459542082
0,4,2008,9403600.0,2.0,1,0,0,16.056603152646005
0,4,2011,35000.0,2.0,0,0,0,10.46310334047155
0,4,2011,1700000.0,1.0,0,0,0,14.346138809026444
0,4,2013,800000.0,1.0,0,0,0,13.592367006650065
0,4,2011,144440.0,1.0,0,0,0,11.880619475391391
0,4,2011,500000.0,1.0,0,0,0,13.122363377404328
0,4,2009,2100000.0,2.0,0,0,0,14.557447902693651
0,4,2011,400000.0,2.0,1,0,0,12.89921982609012
0,4,2008,1513946.0,2.0,0,0,0,14.230230045236445
0,4,2007,1536742.0,1.0,0,0,0,14.245175148964265
0,4,2008,2000000.0,1.0,0,0,0,14.50865773852422
0,4,2010,3344209.0,1.0,0,0,0,15.022740751233686
0,4,2008,6000000.0,1.0,0,0,0,15.60727002719233
0,4,2010,12000000.0,2.0,0,0,0,16.300417207752275
