category_code,status,founded_at,first_investment_at,last_investment_at,investment_rounds,funding_rounds,funding_total_usd,milestones,relationships,top_3_cities,usa_non_usa,ca_non_ca,first_funding_at_year,last_funding_at_year,first_milestone_at_year,last_milestone_at_year,closed_at_year,isClosed,duration_days,log_funding_total_usd
0,4,2012,0,0,1.0,1.0,1400000.0,1.0,3.0,0,1,0,2012,2012,2012,2012,0,0,0,14.151982794585487
1,4,2013,0,0,1.0,1.0,33843.0,1.0,3.0,0,0,0,2013,2013,2013,2013,0,0,0,10.42948746227303
0,4,2008,0,0,1.0,2.0,315000.0,2.0,1.0,0,0,0,2011,2013,2008,2012,0,0,0,12.66032791780777
0,4,2008,0,0,1.0,1.0,5600.0,1.0,1.0,0,1,0,2008,2008,0,0,0,0,0,8.630521876723241
0,4,2012,0,0,1.0,1.0,30000.0,1.0,1.0,0,0,0,2012,2012,2012,2012,0,0,0,10.308952660644293
1,4,2010,0,0,1.0,1.0,500000.0,1.0,3.0,0,1,0,2010,2010,2010,2010,0,0,0,13.122363377404328
0,4,2011,0,0,1.0,1.0,1400000.0,1.0,6.0,0,1,0,2013,2013,2011,2011,0,0,0,14.151982794585487
0,4,2011,0,0,1.0,1.0,1000000.0,1.0,3.0,0,0,0,2013,2013,0,0,0,0,0,13.815510557964274
0,4,2012,0,0,1.0,1.0,129390.0,1.0,3.0,0,0,0,2012,2012,0,0,0,0,0,11.770586378309998
0,4,2012,0,0,1.0,1.0,143262.0,1.0,1.0,0,0,0,2013,2013,2012,2012,0,0,0,11.872430400702013
1,4,2008,0,0,1.0,1.0,279720.0,1.0,3.0,0,0,0,2008,2008,2008,2008,0,0,0,12.541544381817802
0,4,2012,0,0,1.0,1.0,150000.0,3.0,9.0,0,1,0,2013,2013,2012,2013,0,0,0,11.918390573078392
1,4,2011,0,0,1.0,2.0,12000000.0,3.0,4.0,0,1,0,2012,2013,2012,2013,0,0,0,16.300417207752275
1,4,2012,0,0,1.0,2.0,440000.0,3.0,5.0,0,0,0,2012,2013,2012,2013,0,0,0,12.994530005894443
0,4,2013,0,0,1.0,1.0,580000.0,2.0,4.0,0,1,0,2013,2013,2013,2013,0,0,0,13.270783382522602
0,4,2012,0,0,1.0,1.0,100000.0,2.0,5.0,1,1,1,2013,2013,2012,2013,0,0,0,11.512925464970229
0,4,2012,0,0,1.0,1.0,2300000.0,1.0,5.0,0,0,0,2013,2013,2013,2013,0,0,0,14.648419680899378
0,4,2012,0,0,1.0,1.0,40000.0,1.0,4.0,0,0,0,2013,2013,2012,2012,0,0,0,10.596634733096073
0,4,2012,0,0,1.0,1.0,1100000.0,1.0,3.0,0,0,0,2013,2013,0,0,0,0,0,13.9108207377686
1,4,2012,0,0,1.0,1.0,100000.0,1.0,2.0,0,1,0,2013,2013,2012,2012,0,0,0,11.512925464970229
0,4,2013,0,0,1.0,1.0,10390.0,2.0,2.0,0,1,0,2012,2012,2013,2013,0,0,0,9.248599084093273
0,4,2012,0,0,1.0,1.0,160000.0,1.0,3.0,0,1,0,2013,2013,0,0,0,0,0,11.982929094215963
0,4,2012,0,0,1.0,2.0,7850000.0,2.0,3.0,0,1,1,2013,2013,2013,2013,0,0,0,15.876024089758591
0,4,2012,0,0,1.0,3.0,151232.0,1.0,1.0,0,0,0,2012,2012,2012,2012,0,0,0,11.92657036054658
0,4,2009,0,0,1.0,1.0,1347100.0,1.0,3.0,0,0,0,2010,2010,2010,2010,0,0,0,14.113464691686659
0,4,2011,0,0,1.0,1.0,1348000.0,1.0,2.0,0,0,0,2013,2013,2011,2011,0,0,0,14.11413257045439
0,4,2012,0,0,1.0,1.0,15000000.0,1.0,4.0,1,1,0,2013,2013,2013,2013,0,0,0,16.523560759066484
1,4,2010,0,0,1.0,1.0,1300000.0,1.0,8.0,0,0,0,2013,2013,0,0,0,0,0,14.077874822431765
0,4,2012,0,0,1.0,1.0,15000000.0,1.0,4.0,0,1,1,2013,2013,2012,2012,0,0,0,16.523560759066484
0,4,2008,0,0,1.0,1.0,6000000.0,2.0,6.0,0,1,0,2013,2013,2013,2013,0,0,0,15.60727002719233
0,4,2012,0,0,1.0,1.0,1700000.0,1.0,6.0,0,1,1,2013,2013,2013,2013,0,0,0,14.346138809026444
0,4,2011,0,0,1.0,2.0,3000000.0,2.0,2.0,1,1,1,2011,2013,2013,2013,0,0,0,14.914122846632385
0,4,2011,0,0,1.0,2.0,12500000.0,1.0,2.0,0,1,1,2011,2013,2013,2013,0,0,0,16.34123920227253
0,4,2012,0,0,1.0,2.0,4500000.0,1.0,5.0,0,1,0,2013,2013,2013,2013,0,0,0,15.319587954740548
1,4,2000,0,0,1.0,1.0,17471875.0,1.0,4.0,0,1,0,2013,2013,2003,2003,0,0,0,16.67610300319715
1,4,2012,0,0,1.0,1.0,10400000.0,2.0,3.0,0,1,0,2013,2013,2011,2013,0,0,0,16.1573163641116
1,4,2013,0,0,1.0,1.0,1100000.0,2.0,3.0,1,1,1,2013,2013,2013,2013,0,0,0,13.9108207377686
1,4,2011,0,0,1.0,2.0,1750000.0,1.0,4.0,0,1,0,2012,2013,2011,2011,0,0,0,14.375126345899696
0,3,2004,0,0,1.0,1.0,250000.0,1.0,13.0,0,1,0,2009,2009,2011,2011,2010,1,2018,12.429216196844383
1,4,2013,0,0,1.0,3.0,133195.0,1.0,3.0,1,0,0,2013,2013,2013,2013,0,0,0,11.799569498846337
0,4,2012,0,0,1.0,2.0,319299.0,2.0,4.0,0,0,0,2012,2013,2012,2013,0,0,0,12.673883246847046
0,4,2012,0,0,1.0,2.0,3300000.0,2.0,6.0,0,0,0,2013,2013,2013,2013,0,0,0,15.009433026436708
1,4,2010,0,0,1.0,3.0,8828261.0,1.0,2.0,0,0,0,2010,2013,2013,2013,0,0,0,15.993468610942116
0,4,2011,0,0,1.0,1.0,750000.0,1.0,2.0,0,0,0,2013,2013,2012,2012,0,0,0,13.527828485512494
0,4,2012,0,0,1.0,1.0,2000000.0,3.0,5.0,0,1,0,2013,2013,2012,2013,0,0,0,14.508657738524219
0,4,2012,0,0,1.0,1.0,1250000.0,1.0,3.0,0,1,0,2012,2012,2012,2012,0,0,0,14.038654109278484
0,4,2012,0,0,1.0,2.0,6000000.0,1.0,4.0,0,1,0,2013,2013,2013,2013,0,0,0,15.60727002719233
0,4,2002,0,0,1.0,2.0,9494580.0,2.0,12.0,0,1,0,2011,2013,2013,2013,0,0,0,16.066231667442914
1,4,2009,0,0,1.0,1.0,1500000.0,2.0,8.0,0,1,0,2011,2011,2010,2011,0,0,0,14.22097566607244
1,4,2012,0,0,1.0,1.0,40000.0,2.0,2.0,1,1,0,2013,2013,2012,2013,0,0,0,10.596634733096073
0,4,2012,0,0,1.0,2.0,20000.0,2.0,3.0,1,1,1,2012,2013,2001,2013,0,0,0,9.903487552536127
0,4,2011,0,0,1.0,1.0,20000.0,1.0,1.0,0,1,0,2012,2012,2011,2011,0,0,0,9.903487552536127
1,4,2012,0,0,1.0,2.0,2090000.0,1.0,3.0,0,1,0,2013,2013,2013,2013,0,0,0,14.552674623940995
1,4,2011,0,0,1.0,2.0,3999999.0,1.0,4.0,0,1,0,2012,2013,0,0,0,0,0,15.201804669084133
0,4,2010,0,0,1.0,2.0,350000.0,1.0,2.0,0,1,0,2012,2013,2013,2013,0,0,0,12.765688433465597
0,4,2011,0,0,1.0,1.0,2900000.0,1.0,6.0,0,0,0,2013,2013,2012,2012,0,0,0,14.880221294956703
0,4,2013,0,0,1.0,1.0,20000.0,1.0,3.0,0,1,0,2013,2013,0,0,0,0,0,9.903487552536127
0,4,2010,0,0,1.0,1.0,3250000.0,1.0,3.0,0,0,0,2013,2013,2010,2010,0,0,0,14.994165554305921
0,4,2013,0,0,1.0,2.0,528000.0,2.0,1.0,0,1,0,2013,2013,2013,2013,0,0,0,13.176851562688398
0,4,2006,0,0,1.0,1.0,1000000.0,1.0,2.0,0,0,0,2007,2007,2007,2007,0,0,0,13.815510557964274
0,4,2012,0,0,1.0,2.0,19000000.0,1.0,1.0,0,1,1,2013,2013,0,0,0,0,0,16.759949537130716
0,4,2012,0,0,1.0,1.0,11000000.0,1.0,2.0,0,1,0,2013,2013,2013,2013,0,0,0,16.213405830762646
1,2,2012,0,0,1.0,1.0,250000.0,2.0,1.0,0,1,1,2012,2012,2012,2013,0,1,0,12.429216196844383
0,4,2011,0,0,1.0,1.0,3000000.0,1.0,8.0,0,0,0,2013,2013,2012,2012,0,0,0,14.914122846632385
0,4,2006,0,0,1.0,1.0,386483.0,1.0,3.0,0,0,0,2013,2013,0,0,0,0,0,12.864843161566201
0,4,2006,0,0,1.0,1.0,615000.0,1.0,4.0,0,0,0,2013,2013,2013,2013,0,0,0,13.329377546788654
0,4,1993,0,0,1.0,2.0,16600000.0,1.0,2.0,0,1,0,2013,2013,2006,2006,0,0,0,16.62491325332677
0,4,2012,0,0,1.0,2.0,653000.0,1.0,2.0,0,0,0,2012,2012,2012,2012,0,0,0,13.389332408258568
0,4,2012,0,0,1.0,1.0,1600000.0,1.0,4.0,0,0,0,2013,2013,2012,2012,0,0,0,14.28551418721001
0,4,2012,0,0,1.0,2.0,300000.0,1.0,3.0,0,0,0,2012,2013,2013,2013,0,0,0,12.611537753638338
0,4,2011,0,0,1.0,2.0,40000.0,2.0,3.0,1,1,0,2013,2013,2013,2013,0,0,0,10.596634733096073
0,4,2012,0,0,1.0,1.0,1000000.0,2.0,5.0,1,1,0,2013,2013,2013,2013,0,0,0,13.815510557964274
0,4,2012,0,0,1.0,2.0,263760.0,2.0,1.0,0,0,0,2013,2013,2012,2013,0,0,0,12.482794877745613
0,4,2011,0,0,1.0,1.0,100000.0,2.0,5.0,0,1,1,2012,2012,2013,2013,0,0,0,11.512925464970229
1,2,2007,0,0,1.0,2.0,13500000.0,4.0,16.0,1,1,1,2007,2008,2010,2011,0,1,0,16.41820024340866
0,2,2003,0,0,1.0,1.0,8000000.0,1.0,5.0,0,1,1,2009,2009,2010,2010,0,1,0,15.89495209964411
0,4,2012,0,0,1.0,1.0,900000.0,2.0,1.0,0,1,0,2013,2013,2012,2013,0,0,0,13.710150042306449
0,4,2012,0,0,1.0,2.0,1700000.0,2.0,4.0,0,1,1,2012,2013,2013,2013,0,0,0,14.346138809026444
0,4,2012,0,0,1.0,1.0,4500000.0,1.0,3.0,0,0,0,2013,2013,2013,2013,0,0,0,15.319587954740548
1,4,2013,0,0,1.0,1.0,32013.0,1.0,4.0,0,0,0,2013,2013,2013,2013,0,0,0,10.373897349284675
0,4,2009,0,0,1.0,1.0,250000.0,1.0,2.0,1,1,1,2011,2011,2013,2013,0,0,0,12.429216196844383
0,4,2008,0,0,1.0,2.0,4807100.0,1.0,3.0,0,0,0,2009,2012,0,0,0,0,0,15.38560454965535
0,4,2013,0,0,1.0,1.0,25000.0,1.0,2.0,0,0,0,2013,2013,2012,2012,0,0,0,10.126631103850338
0,4,2012,0,0,1.0,1.0,300000.0,1.0,1.0,0,1,0,2013,2013,2012,2012,0,0,0,12.611537753638338
0,4,2012,0,0,1.0,1.0,520000.0,1.0,4.0,0,1,1,2013,2013,2012,2012,0,0,0,13.16158409055761
0,4,2007,0,0,1.0,3.0,2285000.0,1.0,4.0,0,1,0,2007,2008,0,0,0,0,0,14.641876582310442
1,4,2012,0,0,1.0,1.0,41000.0,1.0,3.0,0,1,0,2013,2013,2012,2012,0,0,0,10.621327345686446
0,4,2010,0,0,1.0,2.0,500000.0,1.0,3.0,0,1,0,2009,2011,2012,2012,0,0,0,13.122363377404328
0,4,2007,0,0,1.0,1.0,2100000.0,1.0,1.0,1,0,0,2013,2013,2013,2013,0,0,0,14.557447902693651
0,4,2010,0,0,1.0,2.0,4000000.0,1.0,3.0,0,1,0,2012,2013,0,0,0,0,0,15.201804919084164
1,4,2013,0,0,1.0,1.0,20000.0,1.0,3.0,0,1,0,2013,2013,0,0,0,0,0,9.903487552536127
0,4,2010,0,0,1.0,1.0,1600000.0,1.0,1.0,0,1,1,2011,2011,0,0,0,0,0,14.28551418721001
0,4,1983,0,0,1.0,1.0,1250000.0,2.0,16.0,0,0,0,2013,2013,2013,2013,0,0,0,14.038654109278484
1,4,2008,0,0,1.0,1.0,133620.0,1.0,3.0,0,0,0,2011,2011,0,0,0,0,0,11.802755229479468
1,4,2012,0,0,1.0,1.0,250000.0,1.0,2.0,0,1,0,2013,2013,1998,1998,0,0,0,12.429216196844383
0,4,2012,0,0,1.0,1.0,7000000.0,1.0,7.0,1,1,1,2013,2013,2013,2013,0,0,0,15.761420707019587
0,4,2012,0,0,1.0,2.0,2220000.0,2.0,2.0,1,1,0,2012,2013,2012,2013,0,0,0,14.613017753848462
0,4,2012,0,0,1.0,1.0,1800000.0,1.0,4.0,1,0,0,2013,2013,2012,2012,0,0,0,14.403297222866392
0,4,2012,0,0,1.0,2.0,425000.0,1.0,1.0,1,1,0,2012,2013,2012,2012,0,0,0,12.959844447906553
0,4,2013,0,0,1.0,1.0,78000.0,1.0,2.0,0,0,0,2013,2013,2012,2012,0,0,0,11.26446410567173
0,2,2012,0,0,1.0,1.0,118000.0,2.0,2.0,1,1,1,2013,2013,2013,2013,0,1,0,11.678439903447801
0,4,2012,0,0,1.0,1.0,1000000.0,2.0,6.0,1,1,1,2013,2013,2013,2013,0,0,0,13.815510557964274
0,4,2012,0,0,1.0,2.0,27000000.0,3.0,8.0,0,1,1,2012,2013,2013,2013,0,0,0,17.111347423968603
0,4,2011,0,0,1.0,1.0,3500000.0,1.0,3.0,0,1,0,2013,2013,0,0,0,0,0,15.068273526459642
0,4,2010,0,0,1.0,2.0,10000000.0,1.0,10.0,0,0,0,2011,2013,0,0,0,0,0,16.11809565095832
0,4,2008,0,0,1.0,1.0,1000000.0,1.0,3.0,0,0,0,2013,2013,2008,2008,0,0,0,13.815510557964274
1,4,2000,0,0,1.0,1.0,20000000.0,1.0,1.0,0,1,0,2008,2008,0,0,0,0,0,16.811242831518264
0,4,2009,0,0,1.0,1.0,1440600.0,1.0,1.0,0,0,0,2010,2010,2009,2009,0,0,0,14.1805702514374
0,4,2012,0,0,1.0,2.0,710000.0,1.0,6.0,0,1,1,2012,2013,2013,2013,0,0,0,13.473020249017498
0,4,2009,0,0,1.0,1.0,1400000.0,1.0,5.0,0,1,0,2012,2012,2011,2011,0,0,0,14.151982794585487
0,4,2011,0,0,1.0,2.0,1560000.0,1.0,7.0,0,1,1,2012,2012,2012,2012,0,0,0,14.26019637922572
0,4,2007,0,0,1.0,2.0,1500000.0,1.0,3.0,0,1,0,2013,2013,0,0,0,0,0,14.22097566607244
0,4,2013,2013,2013,1.0,1.0,3500000.0,1.0,7.0,0,1,0,2013,2013,2012,2012,0,0,0,15.068273526459642
0,4,2011,0,0,1.0,1.0,250000.0,1.0,2.0,0,1,0,2011,2011,2011,2011,0,0,0,12.429216196844383
0,4,2011,0,0,1.0,1.0,118000.0,1.0,3.0,0,1,0,2013,2013,2012,2012,0,0,0,11.678439903447801
0,4,1999,0,0,1.0,1.0,3895881.0,1.0,3.0,0,0,0,2013,2013,0,0,0,0,0,15.175430399130237
0,4,2009,0,0,1.0,1.0,1200000.0,1.0,3.0,1,1,0,2013,2013,0,0,0,0,0,13.997832114758229
0,4,2012,0,0,1.0,1.0,1360000.0,1.0,5.0,0,1,1,2012,2012,2012,2012,0,0,0,14.122995257712235
1,4,1992,0,0,1.0,2.0,5953595.0,1.0,5.0,0,1,1,2010,2011,0,0,0,0,0,15.59950579674614
0,4,2012,0,0,1.0,1.0,250000.0,1.0,1.0,0,1,0,2012,2012,2012,2012,0,0,0,12.429216196844383
0,4,2011,0,0,1.0,1.0,100000.0,1.0,3.0,0,1,0,2013,2013,2013,2013,0,0,0,11.512925464970229
1,3,2005,0,0,1.0,1.0,1200000.0,1.0,4.0,0,1,1,2006,2006,2010,2010,2012,1,2533,13.997832114758229
0,4,2009,0,0,1.0,1.0,2500000.0,1.0,2.0,0,1,1,2012,2012,2009,2009,0,0,0,14.73180128983843
0,4,2012,0,0,1.0,1.0,167258.0,1.0,3.0,0,0,0,2013,2013,2012,2012,0,0,0,12.027292809432483
0,4,2012,0,0,1.0,1.0,1525000.0,1.0,3.0,0,1,1,2013,2013,2012,2012,0,0,0,14.237504968023648
0,4,2005,0,0,1.0,1.0,8423293.0,1.0,2.0,0,0,0,2011,2011,2009,2009,0,0,0,15.946511402398297
0,4,2013,0,0,1.0,1.0,2100000.0,2.0,2.0,1,1,1,2013,2013,2013,2013,0,0,0,14.557447902693651
1,4,2012,0,0,1.0,1.0,40000.0,2.0,2.0,1,1,0,2013,2013,2012,2013,0,0,0,10.596634733096073
0,4,2011,0,0,1.0,2.0,3500000.0,1.0,5.0,0,1,0,2013,2013,2012,2012,0,0,0,15.068273526459642
0,4,2009,0,0,1.0,3.0,17889122.0,1.0,12.0,0,1,0,2011,2013,0,0,0,0,0,16.699703376583514
0,4,1999,0,0,1.0,3.0,12500000.0,1.0,8.0,0,1,0,2002,2008,2007,2007,0,0,0,16.34123920227253
1,4,2012,0,0,1.0,1.0,100000.0,1.0,4.0,0,0,0,2012,2012,0,0,0,0,0,11.512925464970229
0,4,2011,0,0,1.0,3.0,6100000.0,1.0,2.0,0,1,0,2011,2013,2013,2013,0,0,0,15.623799329143539
0,4,2011,0,0,1.0,3.0,23000006.0,2.0,4.0,0,1,1,2011,2013,2013,2013,0,0,0,16.951005034762954
0,4,2004,0,0,1.0,2.0,8009431.0,2.0,10.0,1,1,0,2009,2011,2008,2009,0,0,0,15.896130280316607
0,4,2012,0,0,1.0,2.0,6900000.0,2.0,5.0,0,0,0,2013,2013,2013,2013,0,0,0,15.747031969567487
0,4,2012,0,0,1.0,1.0,500000.0,1.0,2.0,0,1,0,2012,2012,2012,2012,0,0,0,13.122363377404328
0,4,2013,0,0,1.0,1.0,1600000.0,3.0,3.0,1,1,1,2013,2013,2013,2013,0,0,0,14.28551418721001
0,4,2012,0,0,1.0,1.0,400000.0,1.0,2.0,0,1,1,2013,2013,2012,2012,0,0,0,12.89921982609012
0,4,2013,0,0,1.0,1.0,160000.0,2.0,4.0,0,0,0,2013,2013,2013,2013,0,0,0,11.982929094215963
0,4,2012,0,0,1.0,1.0,1000000.0,1.0,4.0,1,1,1,2013,2013,2013,2013,0,0,0,13.815510557964274
0,4,2011,0,0,1.0,2.0,9500000.0,1.0,1.0,0,0,0,2011,2013,2012,2012,0,0,0,16.06680235657077
0,4,2012,0,0,1.0,1.0,400000.0,2.0,7.0,1,1,0,2013,2013,2013,2013,0,0,0,12.89921982609012
0,4,2012,0,0,1.0,1.0,2000000.0,2.0,5.0,0,1,0,2013,2013,2012,2013,0,0,0,14.508657738524219
0,4,2011,0,0,1.0,2.0,1058040.0,1.0,7.0,0,0,0,2012,2013,2012,2012,0,0,0,13.871928697869073
1,4,2012,0,0,1.0,3.0,2245000.0,1.0,2.0,0,1,0,2013,2013,0,0,0,0,0,14.624216079158492
0,4,2012,0,0,1.0,1.0,520000.0,1.0,5.0,0,1,0,2013,2013,2012,2012,0,0,0,13.16158409055761
0,4,2012,0,0,1.0,1.0,50000.0,2.0,3.0,0,0,0,2013,2013,2013,2013,0,0,0,10.819778284410283
1,4,2012,0,0,1.0,3.0,1000000.0,2.0,3.0,0,0,0,2012,2013,2012,2013,0,0,0,13.815510557964274
0,4,2013,0,0,1.0,1.0,300000.0,1.0,3.0,0,1,1,2013,2013,2013,2013,0,0,0,12.611537753638338
0,4,2010,0,0,1.0,1.0,1000000.0,1.0,3.0,0,1,0,2010,2010,0,0,0,0,0,13.815510557964274
1,4,2007,0,0,1.0,1.0,50000.0,1.0,3.0,0,1,1,2008,2008,2012,2012,0,0,0,10.819778284410283
0,4,2011,0,0,1.0,3.0,4510000.0,2.0,7.0,1,1,0,2011,2013,2010,2013,0,0,0,15.321807711478861
0,4,2012,0,0,1.0,1.0,9000000.0,1.0,3.0,1,1,1,2013,2013,2012,2012,0,0,0,16.012735135300492
1,4,2006,0,0,1.0,1.0,1300000.0,1.0,2.0,0,1,1,2006,2006,0,0,0,0,0,14.077874822431765
1,4,2011,0,0,1.0,2.0,6500000.0,1.0,3.0,0,1,0,2011,2013,2013,2013,0,0,0,15.687312734865866
1,4,2012,0,0,1.0,1.0,300000.0,2.0,1.0,0,1,0,2012,2012,2012,2013,0,0,0,12.611537753638338
0,4,2012,0,0,1.0,3.0,800000.0,1.0,4.0,1,1,1,2012,2013,2013,2013,0,0,0,13.592367006650065
0,4,2006,0,0,1.0,3.0,23000000.0,3.0,30.0,0,1,0,2007,2010,2013,2013,0,0,0,16.951004773893423
1,4,2012,0,0,1.0,1.0,2000000.0,3.0,4.0,1,1,0,2013,2013,2012,2014,0,0,0,14.508657738524219
0,4,2011,0,0,1.0,3.0,78600.0,1.0,2.0,0,1,0,2011,2012,2011,2011,0,0,0,11.272126978417297
0,4,2002,0,0,1.0,1.0,1000000.0,1.0,1.0,0,1,0,2013,2013,2012,2012,0,0,0,13.815510557964274
0,4,2012,0,0,1.0,1.0,600000.0,2.0,2.0,0,1,0,2013,2013,2012,2013,0,0,0,13.304684934198283
1,4,2012,0,0,1.0,1.0,50000.0,1.0,2.0,0,1,1,2012,2012,0,0,0,0,0,10.819778284410283
0,4,2011,0,0,1.0,1.0,2000000.0,1.0,8.0,0,1,1,2013,2013,2013,2013,0,0,0,14.508657738524219
0,3,2005,0,0,1.0,1.0,15000000.0,2.0,12.0,1,1,1,2005,2005,2010,2013,2013,1,3153,16.523560759066484
1,4,2008,0,0,1.0,2.0,646740.0,2.0,2.0,0,0,0,2008,2009,2006,2009,0,0,0,13.379699638003729
0,4,2012,0,0,1.0,1.0,12000.0,1.0,2.0,0,0,0,2012,2012,2012,2012,0,0,0,9.392661928770137
0,4,2012,0,0,1.0,1.0,100000.0,1.0,4.0,0,0,0,2012,2012,2012,2012,0,0,0,11.512925464970229
1,4,2011,0,0,1.0,1.0,330000.0,2.0,10.0,0,1,0,2013,2013,2013,2013,0,0,0,12.706847933442663
0,4,1998,0,0,1.0,1.0,1800000.0,1.0,4.0,0,1,0,2012,2012,2005,2005,0,0,0,14.403297222866392
0,4,2008,0,0,1.0,3.0,28450000.0,4.0,17.0,0,1,1,2009,2012,2009,2012,0,0,0,17.163658718536613
0,4,2011,0,0,1.0,2.0,1600000.0,1.0,4.0,0,1,1,2012,2013,2011,2011,0,0,0,14.28551418721001
0,4,2011,0,0,1.0,1.0,330000.0,1.0,2.0,1,1,1,2012,2012,2012,2012,0,0,0,12.706847933442663
0,4,2006,0,0,1.0,3.0,19300000.0,3.0,8.0,0,1,1,2009,2013,2009,2013,0,0,0,16.775615653875114
1,4,2012,0,0,1.0,1.0,415000.0,1.0,2.0,1,1,1,2013,2013,2012,2012,0,0,0,12.936033799212835
0,4,2012,0,0,1.0,1.0,1500000.0,1.0,1.0,1,1,1,2013,2013,0,0,0,0,0,14.22097566607244
0,4,2012,0,0,1.0,2.0,15606990.0,2.0,4.0,0,0,0,2012,2013,2013,2013,0,0,0,16.563229448786355
0,4,2013,0,0,1.0,1.0,375000.0,1.0,6.0,0,1,0,2012,2012,0,0,0,0,0,12.834681304952548
0,4,2011,0,0,1.0,1.0,35000.0,1.0,3.0,0,0,0,2013,2013,0,0,0,0,0,10.46310334047155
0,4,2011,0,0,1.0,3.0,4080000.0,1.0,4.0,0,1,0,2012,2013,2011,2011,0,0,0,15.221607546380344
0,4,2006,0,0,1.0,3.0,20643907.0,1.0,4.0,0,1,0,2012,2013,2013,2013,0,0,0,16.842930773299706
0,4,2011,0,0,1.0,1.0,1100000.0,1.0,3.0,0,1,1,2013,2013,2013,2013,0,0,0,13.9108207377686
0,4,2011,0,0,1.0,1.0,5000000.0,1.0,3.0,0,0,0,2013,2013,0,0,0,0,0,15.424948470398375
0,4,2013,0,0,1.0,1.0,2000000.0,1.0,4.0,0,1,1,2013,2013,2013,2013,0,0,0,14.508657738524219
1,4,2013,0,0,1.0,1.0,3200000.0,1.0,6.0,1,1,1,2013,2013,2013,2013,0,0,0,14.978661367769956
0,4,2012,0,0,1.0,1.0,250000.0,1.0,5.0,0,1,0,2012,2012,2012,2012,0,0,0,12.429216196844383
0,4,2011,0,0,1.0,2.0,550000.0,1.0,2.0,0,1,1,2012,2012,2011,2011,0,0,0,13.217673557208654
0,4,2012,0,0,1.0,1.0,1350000.0,2.0,3.0,1,1,0,2013,2013,2012,2013,0,0,0,14.115615150414612
1,4,2004,0,0,1.0,1.0,1503412.0,1.0,3.0,0,0,0,2013,2013,0,0,0,0,0,14.223247749601326
0,4,2011,0,0,1.0,1.0,600000.0,1.0,2.0,0,1,0,2013,2013,0,0,0,0,0,13.304684934198283
0,4,2006,0,0,1.0,1.0,100000.0,1.0,2.0,0,0,0,2006,2006,0,0,0,0,0,11.512925464970229
0,4,2010,0,0,1.0,1.0,1000000.0,2.0,4.0,0,1,1,2012,2012,2009,2012,0,0,0,13.815510557964274
0,4,2005,0,0,1.0,1.0,2025750.0,3.0,3.0,0,0,0,2007,2007,2009,2012,0,0,0,14.521450560322972
0,4,2011,0,0,1.0,1.0,22800000.0,1.0,3.0,0,1,1,2013,2013,0,0,0,0,0,16.94227109392467
1,4,1999,0,0,1.0,2.0,9680000.0,1.0,9.0,1,0,0,2005,2007,2007,2007,0,0,0,16.08557245925276
0,4,2012,0,0,1.0,1.0,184920.0,1.0,2.0,0,0,0,2013,2013,2013,2013,0,0,0,12.127678578102161
1,4,2008,0,0,1.0,2.0,15606.0,1.0,1.0,0,0,0,2008,2008,2008,2008,0,0,0,9.655410734676707
0,4,2012,0,0,1.0,1.0,225000.0,1.0,1.0,1,0,0,2013,2013,2011,2011,0,0,0,12.323855681186558
0,4,2013,0,0,1.0,1.0,100000.0,1.0,1.0,0,0,0,2013,2013,2012,2012,0,0,0,11.512925464970229
0,4,2008,0,0,1.0,1.0,2700000.0,1.0,11.0,1,1,1,2010,2010,0,0,0,0,0,14.808762330974558
0,4,2006,0,0,1.0,1.0,1000000.0,1.0,3.0,0,0,0,2007,2007,2010,2010,0,0,0,13.815510557964274
0,4,2012,0,0,1.0,1.0,25000.0,1.0,4.0,0,1,1,2013,2013,2013,2013,0,0,0,10.126631103850338
0,4,2012,0,0,1.0,2.0,25000.0,1.0,4.0,0,0,0,2013,2013,2012,2012,0,0,0,10.126631103850338
1,2,2012,0,0,1.0,1.0,355000.0,1.0,3.0,0,1,1,2012,2012,2012,2012,0,1,0,12.779873068457553
0,4,2013,0,0,1.0,1.0,1000000.0,1.0,2.0,0,1,0,2013,2013,2013,2013,0,0,0,13.815510557964274
1,4,2004,0,0,1.0,1.0,1300000.0,2.0,3.0,1,1,0,2008,2008,2006,2011,0,0,0,14.077874822431765
0,4,2012,0,0,1.0,1.0,30965.0,2.0,1.0,1,0,0,2013,2013,2012,2013,0,0,0,10.34061281337216
0,4,2012,0,0,1.0,2.0,259825.0,1.0,3.0,0,0,0,2013,2013,0,0,0,0,0,12.467763606456623
0,4,2009,0,0,1.0,1.0,15000000.0,1.0,2.0,0,1,1,2013,2013,0,0,0,0,0,16.523560759066484
0,4,2011,0,0,1.0,2.0,1750000.0,1.0,3.0,0,1,0,2011,2012,0,0,0,0,0,14.375126345899696
0,4,2010,0,0,1.0,1.0,4503100.0,1.0,1.0,0,0,1,2013,2013,0,0,0,0,0,15.320276606454405
0,4,2010,0,0,1.0,1.0,2000000.0,1.0,2.0,1,1,0,2010,2010,2010,2010,0,0,0,14.508657738524219
0,4,2013,0,0,1.0,1.0,2200000.0,1.0,3.0,0,1,0,2013,2013,2013,2013,0,0,0,14.603967918328545
0,4,2012,0,0,1.0,1.0,2000000.0,2.0,3.0,0,1,1,2013,2013,2013,2013,0,0,0,14.508657738524219
